sample_id,class,class_name,orig_fLength,orig_fWidth,orig_fSize,orig_fConc,orig_fConc1,orig_fAsym,orig_fM3Long,orig_fM3Trans,orig_fAlpha,orig_fDist,rec_fLength,rec_fWidth,rec_fSize,rec_fConc,rec_fConc1,rec_fAsym,rec_fM3Long,rec_fM3Trans,rec_fAlpha,rec_fDist,error_fLength,error_fWidth,error_fSize,error_fConc,error_fConc1,error_fAsym,error_fM3Long,error_fM3Trans,error_fAlpha,error_fDist,mse_total
1723,1.0,Сигнал,-0.68028176,-0.7235164,-0.91634285,1.3005669,1.2909065,0.5735669,-0.43598905,0.48968726,-0.8601098,-0.99970835,-0.80367935,-0.881281,-0.9295082,0.9675737,1.0128536,0.16695863,-0.21657085,0.08714347,0.09740026,-0.7025292,0.12339759,0.15776461,0.013165355,0.3329932,0.27805293,0.40660828,0.2194182,0.40254378,0.95751005,0.29717916,0.1609145
1724,0.0,Фон,-0.10518228,-0.5689392,-0.10057348,0.67272705,0.44030783,0.6621126,0.58868796,-0.18172686,-0.3376948,-0.82846606,-0.54503614,-0.51445866,-0.45202032,0.43156403,0.45303226,0.2692885,-0.034790475,0.013030144,0.13910052,-0.39895746,0.43985385,0.054480553,0.35144684,0.24116302,0.012724429,0.39282408,0.6234784,0.194757,0.47679532,0.4295086,0.13710538
1725,0.0,Фон,-0.55459386,-0.619864,-0.36635983,0.3302194,0.32329425,-0.09202071,0.18800181,0.310805,1.66239,-0.89515525,-0.554602,-0.37288848,-0.6491325,0.7490553,0.749232,0.30761808,-0.032831717,-0.073009044,0.7327884,-0.42456856,8.165836e-06,0.24697551,0.28277266,0.41883594,0.42593774,0.3996388,0.22083353,0.38381404,0.9296016,0.4705867,0.19392067
1726,1.0,Сигнал,-0.62139004,-0.2941433,-0.53755504,0.0154826315,0.3944025,0.2326835,0.17853959,-0.796581,-0.30921206,-0.9775228,-0.5312504,-0.53615296,-0.3629671,0.25558218,0.30749503,0.2531031,-0.037195224,0.05089367,-0.065198585,-0.39453968,0.09013963,0.24200967,0.17458794,0.24009955,0.086907476,0.020419613,0.21573481,0.84747463,0.24401347,0.58298314,0.13269591
1727,0.0,Фон,1.042002,-0.13147533,0.34783518,-0.90259033,-0.91704965,1.0758853,1.6654525,0.7649836,1.5728799,-0.0012764318,0.4414534,0.5769516,0.6162257,-0.86683804,-0.6892475,0.5160637,0.09875868,-0.19200216,0.14986753,0.2697303,0.60054857,0.70842695,0.26839054,0.035752296,0.22780216,0.5598216,1.5666938,0.9569858,1.4230124,0.27100673,0.6769894
1728,0.0,Фон,1.9362334,4.56485,1.308983,-0.7103722,-0.799136,0.086864226,-1.8556553,3.0101178,0.6349148,2.1861777,1.9539144,1.836033,1.7524669,-1.4002641,-1.3065237,-1.0151542,-0.30279702,0.066441216,0.080425575,1.0250578,0.017681003,2.728817,0.44348395,0.68989193,0.5073877,1.1020185,1.5528584,2.9436765,0.55448925,1.1611199,2.2323527
1729,1.0,Сигнал,-0.07544676,0.04910014,0.5321504,-0.82799006,-0.85314226,0.44740903,0.87756276,0.7528474,-0.83886945,0.57986844,0.16185611,0.21183434,0.3852054,-0.48431343,-0.5346203,0.16752432,0.08128537,-0.0685181,-0.22363077,0.1873392,0.23730287,0.16273421,0.146945,0.34367663,0.31852198,0.2798847,0.7962774,0.8213655,0.61523867,0.39252925,0.22435899
1730,0.0,Фон,2.3331988,1.5484596,1.1589491,-0.7446774,-0.514703,-2.7004259,-1.322543,-1.4234024,1.115148,0.12844042,1.9091454,1.6391764,1.5738256,-1.138098,-1.1082857,-1.2727504,-0.33626768,0.1393438,-0.14170209,0.93298227,0.42405343,0.09071672,0.41487646,0.39342058,0.5935827,1.4276755,0.9862753,1.5627463,1.25685,0.8045418,0.8547425
1731,1.0,Сигнал,-0.6354444,-0.463484,-0.26542026,0.761485,1.1621916,0.09985733,-0.43067488,0.47474745,-0.20229347,-0.3680943,-0.66680944,-0.67944443,-0.6396004,0.68745893,0.70536864,0.19004229,-0.09972988,0.064945705,0.0764541,-0.4944942,0.031365037,0.21596044,0.37418014,0.07402605,0.456823,0.09018496,0.33094501,0.40980175,0.27874756,0.1263999,0.07810731
1732,0.0,Фон,-0.56473035,-0.47028312,-0.5612557,-0.0052094036,-0.18886517,0.3757092,-0.48832774,-0.4236643,-0.4122872,0.2608051,-0.37420982,-0.3927547,-0.13535656,-0.0579217,-0.032790944,0.27101403,0.021811899,0.030119754,-0.20935978,-0.27103016,0.19052052,0.07752842,0.42589915,0.052712295,0.15607423,0.10469517,0.51013964,0.45378405,0.20292743,0.53183526,0.10519884
1733,1.0,Сигнал,0.9238213,3.0293841,2.6829884,-1.5837939,-1.4670135,1.0951558,1.7985439,-3.982307,0.79192823,-0.76783615,1.2425363,1.5363839,1.3406835,-1.6295129,-1.3962765,0.41911465,0.06882271,-0.28082287,0.39308667,0.80075717,0.31871504,1.4930003,1.342305,0.045719028,0.070737004,0.6760412,1.7297212,3.7014842,0.39884156,1.5685933,2.390902
1734,0.0,Фон,-1.0648597,-0.77364415,-0.7608071,1.3806125,0.8993611,-0.52719766,-0.42881188,0.14401066,0.58949107,-0.6145884,-0.77037007,-0.68171525,-1.007073,1.2283965,1.1915504,0.17591627,-0.13494919,0.0017620912,0.626375,-0.5952656,0.29448968,0.0919289,0.24626595,0.15221596,0.2921893,0.7031139,0.2938627,0.14224857,0.03688395,0.019322753,0.08670591
1735,1.0,Сигнал,-0.48234528,-0.24067366,-0.9679765,0.5398624,0.24408506,-0.43139482,-0.38802418,0.57981366,1.1902921,-1.682451,-0.65903986,-0.5946822,-0.69062424,0.7045207,0.7634316,0.2968164,-0.089095086,0.008656657,0.4071085,-0.5308666,0.17669457,0.35400856,0.27735227,0.16465831,0.51934654,0.7282112,0.2989291,0.571157,0.78318363,1.1515844,0.34156942
1736,0.0,Фон,-0.6486736,-0.81987494,-1.0739948,0.07374705,0.15857515,-0.0041078413,0.3411211,-0.25488186,1.6488441,0.73777264,-0.4751442,-0.27364963,-0.5396404,0.6738217,0.6308385,0.29315883,0.008264985,-0.09579247,0.719659,-0.32910278,0.17352939,0.5462253,0.5343543,0.60007465,0.47226337,0.29726666,0.33285612,0.15908939,0.92918515,1.0668755,0.34232098
1737,1.0,Сигнал,-0.52836484,-0.1778985,-0.016562985,-0.60636747,-0.7091255,0.27662215,0.24693462,-0.51433593,-0.8306691,-1.7382373,-0.29188895,-0.34572533,-0.11210053,-0.24957031,-0.17641401,0.31511045,-0.020705018,0.01444853,-0.27305323,-0.30884218,0.23647588,0.16782683,0.09553754,0.35679716,0.5327115,0.0384883,0.26763964,0.52878445,0.5576159,1.4293951,0.3211131
1738,1.0,Сигнал,-0.81909007,-0.65520626,-1.3505734,1.1099824,1.0757816,-0.30863625,-0.42712754,0.17405923,0.30482832,-0.8414137,-0.8033352,-0.7712647,-1.0343442,1.2240537,1.1941496,0.14293817,-0.17128986,0.027808793,0.46080294,-0.6423069,0.015754879,0.11605841,0.31622922,0.11407137,0.11836803,0.45157441,0.25583768,0.14625043,0.15597463,0.19910675,0.049547512
1739,1.0,Сигнал,1.2116618,0.26039538,1.2167195,-0.9706562,-0.83063966,1.2912352,1.4896964,-1.0556973,-0.9623343,1.149312,0.7044983,0.8596072,0.8546529,-0.96699864,-0.9302491,0.24897121,0.09372756,-0.16431317,0.07238679,0.52135956,0.5071635,0.5992118,0.36206663,0.0036575794,0.099609435,1.042264,1.3959688,0.8913841,1.034721,0.62795246,0.60518783
1740,1.0,Сигнал,-0.22210747,-0.16986816,0.11844632,-0.31341183,-0.28517634,-0.8775446,0.046447255,-0.7246565,-0.811222,1.041286,0.14944682,0.13078159,0.28208262,-0.32746446,-0.4226803,-0.098256126,0.07275215,0.001023653,-0.37615556,0.19310896,0.3715543,0.30064976,0.1636363,0.0140526295,0.13750395,0.7792885,0.026304893,0.7256802,0.43506646,0.848177,0.23176055
1741,1.0,Сигнал,-0.76764876,-0.69587463,-1.2384183,1.3386838,1.4538255,-0.010131473,0.09692295,-0.51313436,1.3817546,-0.8347273,-0.8186594,-0.61542857,-1.2233377,1.5991468,1.5394542,0.1928572,-0.12045604,-0.047546715,1.1204226,-0.6150654,0.05101067,0.080446064,0.01508069,0.260463,0.08562875,0.20298868,0.21737899,0.46558765,0.26133204,0.21966189,0.050625004
1742,1.0,Сигнал,-0.6229222,0.08329367,0.04290036,-0.5121643,-0.5804106,0.68365043,0.19496892,0.5195718,-0.021046894,-0.6594357,-0.16691953,-0.113801315,0.07394382,-0.2604679,-0.24887599,0.3321674,0.07693356,-0.06973954,-0.06714639,-0.12362608,0.45600265,0.19709498,0.031043462,0.2516964,0.33153462,0.35148305,0.11803536,0.5893113,0.0460995,0.53580964,0.119499244
1743,1.0,Сигнал,0.57804894,0.32296714,0.7896838,-0.7223518,-0.69022334,-0.16159874,1.1015487,-1.0582308,-0.45968437,1.5030245,0.6430222,0.7249677,0.7929602,-0.7403677,-0.83588374,-0.10120042,0.036394056,-0.052859597,-0.115409434,0.5358205,0.064973235,0.40200058,0.0032764077,0.018015921,0.1456604,0.060398325,1.0651547,1.0053712,0.34427494,0.967204,0.33903605
1744,0.0,Фон,-0.12923835,-0.6717452,-0.020372026,0.9771178,0.86965764,-0.5912512,-0.9217842,-0.19429253,-0.44496593,1.7836155,-0.22725734,-0.21138787,0.02311632,-0.1381323,-0.17055565,0.24709132,0.08383362,-0.021179419,-0.19811802,-0.114162624,0.09801899,0.4603573,0.043488346,1.1152501,1.0402133,0.83834255,1.0056179,0.17311311,0.24684791,1.897778,0.7955804
1745,1.0,Сигнал,0.05662992,0.11783347,0.33513838,-1.0948085,-1.0988708,-0.85344666,0.68988675,-0.47653276,-0.8141688,0.14443438,0.5177299,0.4881117,0.5701217,-0.54798406,-0.6324539,-0.24121921,0.018406536,0.0019439226,-0.31133133,0.37158218,0.46109995,0.37027824,0.23498333,0.5468244,0.46641684,0.61222744,0.67148024,0.47847667,0.5028375,0.2271478,0.22805877
1746,1.0,Сигнал,-0.3512522,0.3989943,1.2179892,-0.8530383,-0.8288394,0.2606866,0.3052412,-0.6426998,-1.0488594,-1.3927224,0.0030319765,0.03186161,0.21065006,-0.530755,-0.49000695,0.3087018,0.034721058,-0.06710674,-0.24072385,-0.040138185,0.35428417,0.3671327,1.0073391,0.32228333,0.33883247,0.048015207,0.27052015,0.57559305,0.8081355,1.3525841,0.4383071
1747,0.0,Фон,0.4453906,1.2394153,1.4592284,-0.9750124,-0.7433295,-0.19021606,-1.4415551,1.1733679,0.032090515,2.263827,1.2906561,1.2148862,1.2078688,-0.9728201,-0.98873883,-0.65457284,-0.14871591,0.04116019,-0.08471477,0.741632,0.8452655,0.0245291,0.25135958,0.0021923184,0.24540931,0.46435678,1.2928393,1.1322076,0.116805285,1.5221951,0.63381636
1748,1.0,Сигнал,0.20138723,-0.15088885,0.7475728,-0.767003,-0.7208269,0.55227774,0.82500815,-0.48197114,-0.69045866,0.2287637,0.14481798,0.23507747,0.3996658,-0.56628287,-0.58113605,0.28284544,0.09007475,-0.09817687,-0.15893662,0.15548451,0.05656925,0.3859663,0.34790698,0.20072013,0.13969088,0.2694323,0.7349334,0.38379428,0.53152204,0.07327919,0.13809156
1749,1.0,Сигнал,-0.73016727,-0.8599332,-1.2515384,1.9921166,1.7130555,0.48333254,0.00365324,0.32130533,-0.5197231,-0.8241761,-0.8998938,-0.8993151,-1.2072276,1.4232028,1.4067427,0.12110735,-0.22831883,0.04270561,0.47442475,-0.750784,0.16972655,0.03938192,0.04431081,0.5689138,0.3063128,0.3622252,0.23197207,0.27859974,0.9941479,0.07339209,0.17061643
1750,1.0,Сигнал,-0.94883305,-0.61801165,-1.5240964,2.1130016,1.8426706,0.31747794,-0.28596953,-0.5658967,0.12321387,-1.0778996,-0.94987315,-0.8767774,-1.3845227,1.7178178,1.6850543,0.12494337,-0.22564347,0.0040435633,0.8218997,-0.7754184,0.001040101,0.25876576,0.1395737,0.3951838,0.15761626,0.19253457,0.060326055,0.56994027,0.6986858,0.30248117,0.12126522
1751,0.0,Фон,-0.8009712,-0.6606588,-1.169644,0.69450814,0.67703533,-0.32479686,-0.59788346,0.45037854,2.2579298,-1.5668278,-0.78154725,-0.59622455,-1.1351483,1.3806233,1.3821756,0.2805944,-0.13446559,-0.045607723,1.0763177,-0.64934564,0.019423962,0.06443423,0.03449571,0.6861152,0.70514023,0.60539126,0.4634179,0.49598625,1.1816121,0.91748214,0.40389338
1752,1.0,Сигнал,-0.95367545,-0.6075354,-1.5386977,1.9196944,2.1181026,0.31252876,-0.35714236,-0.33278516,1.7587976,-0.0356982,-0.8952482,-0.6341919,-1.4210684,1.9306222,1.8574384,0.16313174,-0.11637403,-0.06682982,1.3966818,-0.64286435,0.058427274,0.026656449,0.11762929,0.010927796,0.2606641,0.14939702,0.24076833,0.26595533,0.36211586,0.6071662,0.07368259
1753,1.0,Сигнал,-0.120785385,-0.40069783,-0.8276769,0.25017387,0.13427232,0.6177763,0.46846074,-0.67706233,-0.25066778,0.45091385,-0.36490244,-0.29379573,-0.20277196,0.15835348,0.13303171,0.26130193,0.04935315,-0.033895124,0.09016822,-0.22615217,0.24411705,0.10690209,0.62490493,0.09182039,0.0012406111,0.35647434,0.4191076,0.6431672,0.340836,0.677066,0.17609367
1754,1.0,Сигнал,0.54069275,-0.64937454,-1.2870895,1.063153,0.76614565,-1.3839966,0.12829946,0.3914106,-1.0111685,-0.8543185,-0.5009028,-0.6871774,-0.3836641,0.21338558,0.35274127,0.20429653,-0.08079985,0.15092649,-0.35054043,-0.45906723,1.0415955,0.037802875,0.90342534,0.84976745,0.41340438,1.5882931,0.20909931,0.2404841,0.6606281,0.39525127,0.6012419
1755,1.0,Сигнал,0.59513456,0.07326811,1.4490709,-0.72561896,-0.37158638,-0.8144792,0.6401433,-0.5900581,-1.0452956,1.264934,0.90130186,0.83030325,0.87684244,-0.7008106,-0.79940176,-0.48690766,-0.062423814,0.025329255,-0.23278698,0.57719296,0.3061673,0.75703514,0.5722285,0.024808347,0.42781538,0.3275715,0.7025671,0.6153873,0.8125086,0.687741,0.32906905
1756,0.0,Фон,3.8122618,6.6132736,2.015983,-1.3115302,-1.4139073,-3.2081637,2.2644372,4.8785233,1.106779,0.71420425,3.4968839,3.177375,2.906484,-2.256291,-1.9362395,-2.0002553,-0.68685865,0.173532,0.31768462,1.6078335,0.31537795,3.4358985,0.8905008,0.9447607,0.5223322,1.2079084,2.9512959,4.7049913,0.7890943,0.89362925,4.7590632
1757,0.0,Фон,4.3727393,4.0096407,3.722433,-1.863681,-1.755047,-3.4766622,-3.0006714,-3.9425108,2.32405,1.2381213,4.2374473,3.7744148,3.457258,-2.6368437,-2.2219777,-2.585055,-0.8934976,0.20950677,0.3404918,1.8997457,0.13529205,0.23522592,0.2651751,0.7731627,0.46693075,0.89160705,2.107174,4.1520176,1.9835582,0.66162443,2.7806401
1758,1.0,Сигнал,0.497773,0.06889292,1.3743714,-1.1879226,-1.1312746,0.64173716,0.9699,0.5485201,-0.9895793,0.7321587,0.6402562,0.70298266,0.7765352,-0.7885073,-0.83128965,0.0045340806,0.039827686,-0.07889228,-0.12680206,0.46232536,0.14248323,0.63408977,0.5978362,0.3994153,0.29998493,0.6372031,0.9300723,0.6274124,0.86277723,0.26983336,0.35112062
1759,0.0,Фон,-0.1814694,-0.6419543,0.1451096,0.59976035,0.7760468,0.5429428,0.58481085,0.1816353,-0.16570617,-0.36307812,-0.5404996,-0.47113648,-0.47529474,0.5335524,0.5182708,0.23681703,-0.019289766,-0.005457719,0.23829064,-0.36024,0.35903025,0.17081782,0.62040436,0.066207945,0.25777602,0.3061258,0.60410064,0.18709302,0.40399683,0.002838105,0.12706909
1760,1.0,Сигнал,-0.80414903,-0.3625743,-0.9256539,0.71138847,0.5141164,-0.14080536,-0.56497574,0.5610134,0.47460207,-1.144376,-0.7106999,-0.68153155,-0.7755835,0.8493677,0.8732852,0.22102126,-0.114790246,0.035810784,0.3135603,-0.5537722,0.093449116,0.31895724,0.15007037,0.13797921,0.35916877,0.36182663,0.45018548,0.52520263,0.16104177,0.5906038,0.12651987
1761,1.0,Сигнал,-0.3651789,-0.19803205,0.38973463,-0.7310642,-0.62721604,0.74745697,0.069706276,0.44384477,-0.8878109,-0.22033744,-0.1119602,-0.11513292,0.10746153,-0.3467266,-0.33764187,0.28302157,0.056960013,-0.042396497,-0.2458089,-0.09440684,0.2532187,0.08289913,0.2822731,0.3843376,0.28957418,0.4644354,0.012746263,0.48624125,0.642002,0.12593059,0.1262557
1762,1.0,Сигнал,0.8303587,0.41786367,1.160642,-1.0507017,-0.9548541,0.8141941,1.7311031,-0.5356503,-0.66976625,-0.27317366,0.47287107,0.58943254,0.6579657,-0.80624396,-0.78130305,0.27755967,0.08636138,-0.13994867,-0.03817528,0.3558285,0.35748762,0.17156887,0.5026763,0.24445778,0.17355102,0.53663445,1.6447417,0.39570165,0.63159096,0.62900215,0.44440785
1763,1.0,Сигнал,-0.17392911,-0.07969859,0.048190694,-0.72126275,-0.80543673,-0.05151179,-0.64320797,-0.6893723,-0.7791296,-0.064637095,0.0005257502,-0.030281104,0.13974746,-0.3821687,-0.36776653,0.09414257,0.040333267,-0.00733414,-0.3763757,-0.033090428,0.17445487,0.04941749,0.09155676,0.33909404,0.4376702,0.14565437,0.68354124,0.6820382,0.40275392,0.031546667,0.1464625
1764,1.0,Сигнал,-0.5429583,-0.5666582,-0.52401173,-0.12990615,-0.30497864,0.32382983,-0.6414726,-0.3015833,-1.0447592,0.09746885,-0.3072132,-0.41562554,-0.17723715,-0.08724473,-0.009534987,0.16644573,-0.004071597,0.07805223,-0.37904885,-0.2783343,0.23574513,0.15103266,0.34677458,0.04266142,0.29544365,0.1573841,0.637401,0.3796355,0.66571033,0.37580314,0.14473173
1765,1.0,Сигнал,-0.6063,-0.35786936,-0.37440112,0.23764975,0.096467935,0.26583037,0.12797162,-0.6377922,-0.35198408,-0.6479885,-0.49394798,-0.4792848,-0.32135874,0.2285029,0.25765082,0.2502759,-0.014138047,0.030748226,-0.035187453,-0.35057887,0.11235201,0.121415436,0.053042382,0.009146854,0.16118288,0.015554458,0.14210966,0.6685405,0.31679663,0.29740962,0.07124378
1766,1.0,Сигнал,-0.8603642,-0.6458348,-0.76884836,1.6267388,1.743659,0.37758735,0.0313921,0.26627022,-0.19413912,0.25443962,-0.7804381,-0.6960168,-1.0237987,1.3265145,1.2540526,0.11388358,-0.13033557,0.008631594,0.5842715,-0.5629316,0.07992607,0.050181985,0.25495034,0.3002243,0.48960638,0.26370376,0.16172767,0.25763863,0.7784106,0.81737125,0.18398471
1767,0.0,Фон,-0.3565699,0.6498531,0.4386173,-0.5584491,-0.46159682,-0.10711025,0.09797322,-1.0095315,2.367638,1.3940356,0.3756389,0.5443269,0.5916917,-0.69126254,-0.62387466,0.40335524,0.16394871,-0.1852711,0.15780365,0.32573274,0.7322088,0.10552621,0.15307438,0.13281345,0.16227785,0.5104655,0.065975495,0.8242604,2.2098346,1.0683029,0.7583644
1768,1.0,Сигнал,-0.32710156,-0.14422713,-0.1503026,-0.72180724,-0.7550309,-0.40466073,0.21878155,0.68947375,-0.9125345,-0.7464797,-0.10419515,-0.190043,0.0055591594,-0.24527118,-0.20218544,0.0595323,0.031965967,0.04548126,-0.4419013,-0.11894153,0.22290641,0.04581587,0.15586177,0.47653607,0.5528454,0.46419305,0.18681557,0.6439925,0.47063318,0.62753814,0.18892053
1769,1.0,Сигнал,-0.42159507,0.38875988,0.31736284,-0.9319948,-0.8918467,0.28385898,-0.5346946,0.76955336,-0.4473149,-0.4412439,0.059577174,0.05876439,0.23804252,-0.45348716,-0.43885747,0.18806313,0.046374585,-0.0411724,-0.29224408,0.022199512,0.48117223,0.32999548,0.07932033,0.47850764,0.45298925,0.095795855,0.5810692,0.81072575,0.15507081,0.4634434,0.20238057
1770,1.0,Сигнал,0.8368964,0.0784238,1.1818033,-1.056147,-1.0511652,0.7751623,1.5878818,0.5271768,-1.028052,1.1392823,0.67722344,0.76298356,0.8183028,-0.8410346,-0.8716558,0.043916225,0.045068856,-0.09357745,-0.07370101,0.49498805,0.15967298,0.68455976,0.36350054,0.21511239,0.1795094,0.73124605,1.542813,0.62075424,0.95435095,0.64429426,0.5330976
1771,0.0,Фон,-0.41739103,-0.14799221,-0.1454355,-0.47132474,-0.44539493,0.33151504,0.3898202,0.3567778,2.1431787,-1.8808776,-0.16871387,0.011592366,-0.08509579,-0.15749559,-0.0023827571,0.5363683,0.04508322,-0.18981385,0.5821227,-0.27007946,0.24867716,0.15958458,0.060339704,0.31382915,0.44301218,0.20485327,0.34473696,0.54659164,1.561056,1.6107981,0.5876834
1772,1.0,Сигнал,-0.7653174,-0.9055649,-1.1994815,2.3378913,3.5456681,0.3343255,0.1747174,-0.30486947,0.1703773,0.7737216,-0.9135339,-0.7140352,-1.3455869,1.8424067,1.7753752,0.07897824,-0.14117904,-0.015749507,1.0505983,-0.631591,0.14821655,0.19152969,0.14610541,0.4954846,1.7702929,0.25534725,0.31589645,0.28911996,0.88022095,1.4053125,0.6457716
1773,1.0,Сигнал,-0.43239358,0.03148396,0.41576305,-0.72725254,-0.70732534,0.14429684,0.053620487,0.8115161,-0.8991074,-1.3345544,-0.1227571,-0.17992562,0.021017063,-0.33639383,-0.27820024,0.19925565,0.018204834,0.008000116,-0.37550324,-0.16486607,0.30963647,0.21140958,0.39474598,0.3908587,0.4291251,0.054958805,0.035415653,0.803516,0.52360415,1.1696883,0.2925557
1774,1.0,Сигнал,-0.22007638,0.16279458,1.0734572,-1.1312917,-1.066467,0.41538733,-0.41004446,0.8594384,-0.9950092,0.17461695,0.39445814,0.38807493,0.4886357,-0.6071916,-0.60851175,-0.01579313,0.030408856,-0.030635744,-0.26738074,0.22828127,0.6145345,0.22528036,0.5848216,0.5241001,0.4579553,0.43118048,0.44045332,0.89007413,0.72762847,0.053664327,0.2959295
1775,1.0,Сигнал,-0.10474013,0.0065739662,0.32688546,-0.33410385,-0.11145619,-0.9790783,0.32100505,0.24382186,-1.052174,1.1318738,0.2765167,0.23058987,0.36629322,-0.33778134,-0.4493772,-0.20528777,0.05160441,0.017563038,-0.3710712,0.2630705,0.38125682,0.2240159,0.03940776,0.0036774874,0.33792102,0.77379054,0.26940063,0.22625881,0.68110275,0.8688034,0.2252539
1776,0.0,Фон,0.40203813,-0.2653253,0.47395673,-0.6570085,-0.36078513,0.40476137,0.25775337,-0.7999782,0.35444033,-0.7726156,-0.016877085,0.04806743,0.20721623,-0.44928175,-0.37706932,0.39478222,0.07585998,-0.0987558,-0.021988902,-0.04466965,0.4189152,0.31339273,0.2667405,0.20772678,0.016284198,0.009979159,0.1818934,0.7012224,0.37642923,0.727946,0.1584773
1777,1.0,Сигнал,-0.6283392,-0.0028140012,-0.43830836,-0.3030658,-0.23387039,0.2515581,0.014950985,-0.9315703,-0.94183344,-1.3953394,-0.3935647,-0.46288058,-0.21504296,-0.08178683,0.00083531253,0.25958225,-0.017723788,0.061988465,-0.30559504,-0.34519488,0.23477447,0.4600666,0.2232654,0.22127897,0.2347057,0.008024156,0.032674775,0.99355876,0.6362384,1.0501444,0.29165727
1778,1.0,Сигнал,-0.1040828,0.20014858,0.5560627,-0.8198222,-0.7631318,0.32357097,0.48817044,-0.7356877,-0.8475679,0.48156446,0.16615349,0.24083862,0.40395793,-0.54070014,-0.584406,0.19478433,0.08133654,-0.08013074,-0.21445987,0.1918653,0.27023628,0.040690035,0.15210477,0.27912205,0.17872578,0.12878664,0.4068339,0.6555569,0.633108,0.28969917,0.13042773
1779,1.0,Сигнал,-0.24504751,-0.13216238,0.27355888,-0.6526523,-0.5714096,0.024986638,-0.5612654,0.5706162,-0.6961031,0.3789678,0.050611638,0.0069737807,0.17774615,-0.33189565,-0.34980473,0.025341228,0.05234022,0.0012559397,-0.3715976,0.030651078,0.29565915,0.13913617,0.09581274,0.32075667,0.22160485,0.0003545899,0.6136056,0.56936026,0.3245055,0.34831673,0.119525835
1780,0.0,Фон,0.8687127,-0.210564,0.80470836,-1.035455,-1.1114722,0.9179545,-0.7154311,0.60221857,0.90066314,-0.7946407,0.44776285,0.5388084,0.5925403,-0.8492493,-0.74021137,0.38676542,0.06229165,-0.14972007,-0.012273859,0.25884005,0.42094988,0.7493724,0.21216804,0.18620569,0.37126088,0.5311891,0.7777227,0.75193864,0.912937,1.0534807,0.43519822
1781,1.0,Сигнал,0.28955814,0.11001749,0.91538215,-1.2548994,-1.2464879,-0.25009367,0.68685764,-0.8192465,-1.0519248,0.640501,0.73152035,0.74085003,0.7816854,-0.7322275,-0.814515,-0.25275314,0.0008102022,-0.020493634,-0.21989837,0.51136297,0.4419622,0.63083255,0.13369673,0.5226719,0.43197286,0.0026594698,0.68604743,0.79875284,0.8320265,0.12913805,0.28885606
1782,1.0,Сигнал,0.12020567,-0.5083352,-0.16088328,-0.26984966,-0.11595671,-1.321603,-0.95015913,0.52488464,-0.94696826,0.7247501,0.32977533,0.13491994,0.251046,-0.28767624,-0.30804843,-0.38943934,-0.033368547,0.10987355,-0.49467677,0.08877799,0.20956966,0.6432551,0.41192928,0.017826587,0.19209172,0.9321636,0.9167906,0.4150111,0.4522915,0.63597214,0.31552958
